x,y,timestamp
914.6504783811797,498.62395086047945,1760545403.4896533
912.7963211310979,503.910780396375,1760545403.4927666
912.5932992492903,515.3177874835515,1760545403.554333
920.5083235393374,524.9816907514505,1760545403.6077464
929.959938782405,532.2738929413605,1760545403.663892
933.9001596166564,538.963114081952,1760545403.714427
947.4609413817753,544.5575989741453,1760545403.7566772
955.4692811160926,548.3222590517037,1760545403.8136413
960.4551572926798,553.7809107948201,1760545403.8573859
970.5950231769298,552.5941977287592,1760545403.90256
974.792286684248,561.0296434881991,1760545403.9478264
975.1279035481741,567.451755068557,1760545403.9905996
977.7981263223412,574.1952686338775,1760545404.037632
979.2329078802502,578.9542735544338,1760545404.1247346
979.9859313070756,581.1278981546313,1760545404.1676207
981.2058630965715,584.5977440360627,1760545404.2159903
979.9210396895783,587.7069617588613,1760545404.3270223
979.6371827319509,590.499542818083,1760545404.3814557
979.1062855794171,591.9582788956884,1760545404.4398239
978.2923007511022,592.2831607333494,1760545404.5178742
976.1057014564822,593.7788516336118,1760545404.5647454
974.3671455436098,592.7518695389098,1760545404.614958
973.3863466544209,591.71987773126,1760545404.7268848
972.8589961525797,592.0804096182268,1760545404.7783506
968.9395642838208,590.1999080358239,1760545404.8237402
968.4302429728476,588.2810048828321,1760545404.9183037
967.7000013191987,586.6502479982389,1760545404.9612155
966.5797248684918,585.5481074115985,1760545405.0047605
965.2278754978354,582.8162314156776,1760545405.052724
968.982083320576,580.1686411288443,1760545405.0965621
974.3850368528296,578.9247953923998,1760545405.1428547
979.4064871752657,577.858425778341,1760545405.2228596
993.271029495301,577.9266264832537,1760545405.27275
1001.2295410007725,578.9672470202197,1760545405.3187726
1007.0005684590247,579.7962132037758,1760545405.4146688
1012.2110451406079,580.4427889008975,1760545405.461641
1016.1276582240376,581.0130335950558,1760545405.5047245
1018.3847814768346,580.9899730508246,1760545405.5506253
1023.0236885865891,580.6337970200159,1760545405.5949655
1015.2352788498181,584.3378957176083,1760545405.6386526
1010.601631175717,587.4570965993844,1760545405.7194211
1007.8298463612032,589.6135063070184,1760545405.7635639
1006.1785735632238,590.3844562664732,1760545405.8076637
1003.6179032263448,590.6669253090624,1760545405.8544867
1000.0209467173511,591.8139158496548,1760545405.901812
989.5840908821904,593.6601990140686,1760545405.9467216
983.0050367089228,594.5736798025312,1760545406.022784
978.1478203297565,595.2159326636371,1760545406.0678282
978.4856165238716,594.7989675396785,1760545406.114242
978.035176493588,593.425403788648,1760545406.1621938
977.9620520782196,593.4788750404603,1760545406.2073033
980.904372963254,594.0593262753031,1760545406.2559776
982.8493304013076,594.1145268849135,1760545406.32726
983.34616438248,594.0873867268679,1760545406.3715985
982.4416713548038,594.313969926771,1760545406.4210968
980.4702579420796,593.0786816176069,1760545406.4672382
974.0926764927212,591.2985754086934,1760545406.5124574
962.1015019951958,589.5041771064663,1760545406.5584557
954.1784065876996,588.7114097322657,1760545406.6153111
949.5328140927145,588.4128451714973,1760545406.658703
944.9022014699835,589.2414737006311,1760545406.705308
942.2076342422135,589.7628651190056,1760545406.7650962
938.2650947042421,591.073212633656,1760545406.813867
938.2650365847495,593.1750754955058,1760545406.8614998
938.4697203521041,593.4794282213364,1760545406.9172342
936.7959871161397,593.940826093234,1760545406.974693
934.2415213816889,594.673700846394,1760545407.0317981
933.6201250520201,594.6462948720041,1760545407.1253781
933.1607021054701,593.0568059964152,1760545407.180923
936.6405317793817,593.7965226848081,1760545407.2258081
940.1807287750357,593.8190671764432,1760545407.318483
943.2301083329685,593.865312724135,1760545407.365417
947.4437364932766,595.8620463481908,1760545407.4106185
950.2208091024714,597.5768687217453,1760545407.4559104
952.3572079314839,596.4042552907022,1760545407.5038545
963.3804127839683,593.9758485274324,1760545407.5540586
969.0812194534531,592.9124123437334,1760545407.6217241
973.4771020590307,591.1549568037669,1760545407.6697662
974.0172713167968,589.3292165910855,1760545407.71721
974.6993734106904,588.4567354676585,1760545407.7620955
974.4501263023448,588.9132664446197,1760545407.8063872
976.6048778256502,588.4030876639138,1760545407.8540328
979.5161038166084,586.9607757340461,1760545407.9274619
977.5417570622186,587.7057570880859,1760545407.973492
976.760717530425,588.8835037084381,1760545408.0298471
977.3837750354367,589.4554355648216,1760545408.1180706
979.8408480767647,590.1734538885032,1760545408.1646464
984.0180532152131,589.200583567913,1760545408.208724
988.4373307187155,587.9858181898438,1760545408.2544913
992.2724427973667,587.5286295844284,1760545408.3008766
992.2835780577251,585.5296173473266,1760545408.3440368
991.1885564006304,584.0515920265092,1760545408.4219594
990.3578542799612,583.0632221474867,1760545408.4699984
993.2653464214699,581.9720693469164,1760545408.5177362
995.0664915218503,581.1766332394102,1760545408.5617006
987.7290873634183,584.1576465315267,1760545408.6076572
975.5622315103845,582.4768658445968,1760545408.6545362
969.6065714064425,582.1611395780424,1760545408.7271597
965.8043069087441,582.8970691517015,1760545408.7729154
964.5629024690863,583.4061518621473,1760545408.8175545
962.3664691027525,583.6998959880368,1760545408.8620389
960.4888629839088,584.317974893324,1760545408.9084754
959.5810098008907,586.9580944232137,1760545408.9623628
958.7529361662007,588.8297437348186,1760545409.0323145
957.6425356342534,590.4590023997865,1760545409.0795166
957.2010794238334,590.6044581784604,1760545409.1266026
957.1249658877103,590.8489769636544,1760545409.1719537
952.9395813746107,589.0966462087073,1760545409.2211156
950.3840817171435,589.0160731672338,1760545409.2715228
948.0860391862956,588.7666216734557,1760545409.3217518
946.0680382590972,588.445232704676,1760545409.3701296
945.0889381350732,589.2446698537209,1760545409.4253707
943.6230434234419,589.9227334070915,1760545409.4718864
940.6800191474306,588.8213108369008,1760545409.5207658
941.1040437321535,590.0784905216319,1760545409.5688446
941.1405478030731,590.314396915406,1760545409.6219516
940.0136361131508,591.7482567715873,1760545409.669938
940.8331051107609,591.9817692428935,1760545409.7187443
940.2385848477613,592.3552329586379,1760545409.8316846
937.8686843089962,592.0902764644201,1760545409.8936863
936.217238899381,592.7323925707241,1760545409.937397
934.6572738455347,592.0395325449495,1760545410.0219288
933.5777927228078,592.3962448732822,1760545410.0709522
931.5299289642718,593.1025433651869,1760545410.1213374
930.485095147568,593.4104971909592,1760545410.1693897
931.3941477235339,594.4110658058901,1760545410.2131484
932.1648907667714,594.2803294054721,1760545410.2587667
932.5845365639502,594.1100549967506,1760545410.327269
933.2888044293163,594.0695758769468,1760545410.3697526
934.2249408428552,594.3125225622605,1760545410.4132173
934.1775326587158,594.823188161468,1760545410.4573295
933.2172298175483,593.6080397591655,1760545410.502938
931.1187638505291,595.6817267709623,1760545410.5587697
930.1534046272078,596.6653100828531,1760545410.632481
929.1814626885646,597.4615420197005,1760545410.6770124
927.5331634278632,596.2406528084841,1760545410.725762
929.3913500977094,594.9796144092975,1760545410.7718487
927.9382760046371,595.5463611855503,1760545410.825375
930.7294121542213,596.6860374755518,1760545410.8716247
932.1886535073011,596.7396190250581,1760545410.9341388
932.4584731988846,596.6645623933302,1760545410.98021
933.8079419007335,597.0769906031774,1760545411.0236723
933.2477475497542,597.231794403112,1760545411.071511
939.802704428309,595.3404161660444,1760545411.118332
945.6671555286393,594.9639195989922,1760545411.1676002
949.9581048155652,594.8323109856625,1760545411.2220125
952.0130140542176,594.6634715241009,1760545411.2696013
949.4824554746936,593.1725608090676,1760545411.315759
950.7576091438045,588.0974438587403,1760545411.3612523
955.7716556662313,588.3630270495488,1760545411.4058113
954.416336236794,591.4950647255907,1760545411.451944
951.6988553475866,591.8135982176984,1760545411.5270927
950.5187997857105,593.3243765560503,1760545411.5724435
949.5679491577421,605.1779399492885,1760545411.6206455
949.8470807060972,612.8577778224911,1760545411.668037
943.007160535161,606.4033543884248,1760545411.713341
940.0860843446253,602.8843193096919,1760545411.758687
