x,y,timestamp
992.4008653787313,566.8934639743923,1760535638.4473953
991.997645427985,565.6349616092014,1760535638.5017204
991.5583092134817,564.500205615486,1760535638.5571613
991.113956941098,563.3723568752014,1760535638.6101613
990.6419834239721,562.1239963400049,1760535638.6648095
990.075122383709,560.7767971696602,1760535638.7243352
989.171218512436,559.4071433021344,1760535638.7788336
984.8161740286988,558.2783513604575,1760535638.8429766
984.1750461565528,557.2598759125847,1760535638.9005988
983.8526834096172,556.3196561011615,1760535638.9563036
983.7336115714437,555.3992917754605,1760535639.0110812
983.75334433528,554.5105589086496,1760535639.0716512
983.8817159955677,553.7345701737947,1760535639.1288617
984.0950700620791,552.796506236692,1760535639.1849542
984.3845033152883,551.8140116299786,1760535639.2414126
984.690634878793,552.1185921164829,1760535639.2982411
984.9278985280345,552.3450323845925,1760535639.3543384
985.0958100333651,552.5092534467365,1760535639.4109087
985.2139405071607,552.6217826402017,1760535639.4782243
985.3092505502599,552.6957781629426,1760535639.53767
985.3977178230203,552.748224092854,1760535639.5966806
985.5248637115412,552.859309254752,1760535639.6534853
985.5335018090768,552.9729698647391,1760535639.7101026
985.5436837714801,553.054096106635,1760535639.7692814
985.5338850054654,553.108413604058,1760535639.8267505
985.4566123989036,553.1408324457464,1760535639.885969
985.6968817159978,553.2092601948783,1760535639.940227
986.0232890642046,553.2560312027776,1760535640.0028975
986.4118807630824,553.2837678333159,1760535640.0643787
986.830237032341,553.2984009854027,1760535640.144128
987.2648121844666,553.2993409055097,1760535640.1966257
987.7063443764796,553.2919873728453,1760535640.245672
988.1270628058712,553.3143638240574,1760535640.29536
988.5312034673532,553.3772356881522,1760535640.3431573
988.85931335982,553.5026064216155,1760535640.3918302
989.1007075237935,553.6597267388549,1760535640.4405773
989.5431636752849,553.7977398871777,1760535640.4875004
990.1268527175716,553.9247275542734,1760535640.5422094
990.4012624474948,554.0924675902937,1760535640.5932975
990.5987931611209,554.2539667480162,1760535640.6433525
990.7255921460842,554.4172725195067,1760535640.6919801
990.8245288926486,554.5442306132616,1760535640.742869
990.90006500865,554.640401580453,1760535640.7932708
990.8700642139512,554.8023359127999,1760535640.8453457
990.8175601602235,554.9368638474274,1760535640.895707
990.7511672688038,555.0518714490357,1760535640.9454145
990.580133033793,555.2266534092286,1760535640.9954543
990.096894512972,555.4446894266016,1760535641.0442688
989.2648813330338,555.6458638459687,1760535641.095215
988.2127107304896,555.932609045525,1760535641.1466498
986.8033595023604,556.2684505176701,1760535641.200921
984.9473628948571,556.633022132886,1760535641.2507262
982.2415817221356,556.9668425109963,1760535641.3007488
979.0957678191147,557.2860228369221,1760535641.3513741
975.8969877904481,557.5981786211003,1760535641.396426
972.0641722636085,558.0662015882864,1760535641.443992
969.967853924168,558.5981639073478,1760535641.4889846
968.5509432955844,559.176858762597,1760535641.5474863
967.5438430153738,559.7348585921088,1760535641.6027262
966.8531164044865,560.2931969322808,1760535641.653292
966.2735209556205,560.9837762958247,1760535641.7005582
965.7690975262152,561.6510713296285,1760535641.749151
965.338312688941,562.3126051105778,1760535641.8095856
964.9666340378715,563.034593365806,1760535641.8542058
964.6539346717034,563.8299696145198,1760535641.9099982
964.3509309404877,564.7074205158345,1760535641.9672174
964.1117750258277,565.3398499868864,1760535642.022824
963.9203648448809,565.8240772551342,1760535642.0855422
963.7518192196546,566.1909390502011,1760535642.140463
963.5877346725987,566.4810349315671,1760535642.1892662
963.4182468201102,566.73147101166,1760535642.2402592
963.3185818310881,566.9480063991717,1760535642.2889507
963.2719797226829,567.1291448654312,1760535642.3397396
962.2466120984589,567.4134843493762,1760535642.391965
960.9325191709546,567.809107792001,1760535642.4411318
959.5733102586387,568.2181114289133,1760535642.4897406
958.2503718397235,568.6556048657869,1760535642.5384202
957.0266646592788,569.1990322324733,1760535642.5881417
955.8928161024231,569.8327731492599,1760535642.63471
954.7928417491261,570.5760451795642,1760535642.681508
953.6327963485196,571.4833337022451,1760535642.7282586
952.3940788756906,572.5608857117961,1760535642.777755
951.0556927880525,573.8224268311557,1760535642.8279417
948.1232529609108,575.7533150000808,1760535642.87818
944.30642707576,577.8533966289708,1760535642.9281309
939.4882813090454,580.3210351742704,1760535642.9754887
933.7049683089551,583.0412031394163,1760535643.0216057
926.6713599010703,586.8811070427831,1760535643.0775783
919.8545439755438,591.0354154193827,1760535643.1323717
913.7618456296539,595.2727415151937,1760535643.1827075
907.6381019920043,598.6901902824675,1760535643.2306917
901.8954059100097,601.6117835736302,1760535643.2817895
897.1383950405078,603.9788189487479,1760535643.328817
893.1228620285,605.9318588699357,1760535643.3744464
889.5501328845187,607.8009436389173,1760535643.420467
886.3645081630838,609.4828447548838,1760535643.467872
883.4683399289045,611.1274745343758,1760535643.5141823
880.8304702829673,612.6057271860943,1760535643.5605457
878.4297692927801,613.9069084090318,1760535643.6187272
876.7210004928178,614.6627459655066,1760535643.665033
875.3630918981605,615.2655605419366,1760535643.7127793
